code,label,subcategory,feedback,criticality,organization,question,row_index
ss,Staff,Staff: General,"Everyone is amazing, great nurses, drs and all other staff.",4,Trust C,Trust C - Q2,8234
ss,Staff,Staff: General,Everyone is friendly on this ward so I feel comfortable.,3,Trust C,Trust C - Q2,8235
sa,Staff,Attitude Of Staff,"Everyone is so kind, informative and helpful.",3,Trust C,Trust C - Q2,8236
sa,Staff,Attitude Of Staff,Everyone is very friendly and always here to help. * has made me feel welcome and comfortable,3,Trust C,Trust C - Q2,8237
sa,Staff,Attitude Of Staff,Everyone is very friendly and always here to help. * has made me feel welcome and comfortable.,3,Trust C,Trust C - Q2,8238
wa,Access,Time spent waiting for first appt/referral/service,"Everyone really attentive to my daughter, seen really quickly and excellent care all round.",3,Trust C,Trust C - Q2,8239
cc,Care received,Care received,Everyone was excellent and efficient.,3,Trust C,Trust C - Q2,8240
ss,Staff,Staff: General,Everyone was fabulous.,3,Trust C,Trust C - Q2,8241
sa,Staff,Attitude Of Staff,Everyone was friendly and nothing was too much trouble.,3,Trust C,Trust C - Q2,8242
sa,Staff,Attitude Of Staff,Everyone was helpful and friendly!,3,Trust C,Trust C - Q2,8243
sa,Staff,Attitude Of Staff,Everyone was helpful and took good care of me,3,Trust C,Trust C - Q2,8244
sa,Staff,Attitude Of Staff,Everyone was helpful and took good care of me.,3,Trust C,Trust C - Q2,8245
sa,Staff,Attitude Of Staff,Everyone was kind and caring.,3,Trust C,Trust C - Q2,8246
sa,Staff,Attitude Of Staff,"Everyone was kind, no complaints.",3,Trust C,Trust C - Q2,8247
ss,Staff,Staff: General,Everyone was lovely,3,Trust C,Trust C - Q2,8248
ss,Staff,Staff: General,Everyone was lovely.,3,Trust C,Trust C - Q2,8249
sa,Staff,Attitude Of Staff,Everyone was pleasant and helpful.,2,Trust C,Trust C - Q2,8250
sa,Staff,Attitude Of Staff,Everyone was polite and helpful.,2,Trust C,Trust C - Q2,8251
sp,Staff,Professionalism/Competence Of Staff,"Everyone was professional, friendly and attentive to my needs.",3,Trust C,Trust C - Q2,8252
sa,Staff,Attitude Of Staff,Everyone was so attentive and caring.,3,Trust C,Trust C - Q2,8253
sp,Staff,Professionalism/Competence Of Staff,Everyone was very professional.,3,Trust C,Trust C - Q2,8254
xe,Miscellaneous,Everything was good/bad,Everything,4,Trust C,Trust C - Q2,8255
xe,Miscellaneous,Everything was good/bad,Everything been really good.,3,Trust C,Trust C - Q2,8256
cc,Care received,Care received,"Everything from admission to discharge ran smoothly, no complaints.",4,Trust C,Trust C - Q2,8257
xe,Miscellaneous,Everything was good/bad,Everything good,4,Trust C,Trust C - Q2,8258
xe,Miscellaneous,Everything was good/bad,Everything good,4,Trust C,Trust C - Q2,8259
xe,Miscellaneous,Everything was good/bad,Everything good,4,Trust C,Trust C - Q2,8260
xe,Miscellaneous,Everything was good/bad,Everything has been good,4,Trust C,Trust C - Q2,8261
ss,Staff,Staff: General,"Everything is going well, nurses are great",3,Trust C,Trust C - Q2,8262
ss,Staff,Staff: General,"Everything is going well, nurses are great.",3,Trust C,Trust C - Q2,8263
xe,Miscellaneous,Everything was good/bad,Everything is good,4,Trust C,Trust C - Q2,8264
xe,Miscellaneous,Everything was good/bad,Everything is in good ordered,4,Trust C,Trust C - Q2,8265
xe,Miscellaneous,Everything was good/bad,Everything ok.,4,Trust C,Trust C - Q2,8266
xe,Miscellaneous,Everything was good/bad,Everything perfect,4,Trust C,Trust C - Q2,8267
xe,Miscellaneous,Everything was good/bad,Everything perfect thank you,4,Trust C,Trust C - Q2,8268
xe,Miscellaneous,Everything was good/bad,Everything s to a very high standard nothing needs to better,4,Trust C,Trust C - Q2,8269
xe,Miscellaneous,Everything was good/bad,Everything very good.,4,Trust C,Trust C - Q2,8270
xe,Miscellaneous,Everything was good/bad,Everything was done to an excellent standard.,4,Trust C,Trust C - Q2,8271
xe,Miscellaneous,Everything was good/bad,Everything was done very well,4,Trust C,Trust C - Q2,8272
xe,Miscellaneous,Everything was good/bad,Everything was enough good,4,Trust C,Trust C - Q2,8273
xe,Miscellaneous,Everything was good/bad,Everything was fantastic,4,Trust C,Trust C - Q2,8274
xe,Miscellaneous,Everything was good/bad,Everything was fantastic and food,4,Trust C,Trust C - Q2,8275
xe,Miscellaneous,Everything was good/bad,Everything was fantastic staff brilliant,4,Trust C,Trust C - Q2,8276
xe,Miscellaneous,Everything was good/bad,"Everything was fantastic. Food good, staff good, everywhere clean. You couldn’t want for more.",4,Trust C,Trust C - Q2,8277
xe,Miscellaneous,Everything was good/bad,Everything was fine,4,Trust C,Trust C - Q2,8278
xe,Miscellaneous,Everything was good/bad,Everything was fine,4,Trust C,Trust C - Q2,8279
xe,Miscellaneous,Everything was good/bad,Everything was fine,4,Trust C,Trust C - Q2,8280
xe,Miscellaneous,Everything was good/bad,Everything was fine,4,Trust C,Trust C - Q2,8281
xe,Miscellaneous,Everything was good/bad,Everything was fine nufin,4,Trust C,Trust C - Q2,8282
xe,Miscellaneous,Everything was good/bad,Everything was fine 😊,4,Trust C,Trust C - Q2,8283
xe,Miscellaneous,Everything was good/bad,Everything was first class,4,Trust C,Trust C - Q2,8284
xe,Miscellaneous,Everything was good/bad,Everything was good,4,Trust C,Trust C - Q2,8285
xe,Miscellaneous,Everything was good/bad,Everything was good and staff was caring,4,Trust C,Trust C - Q2,8286
xe,Miscellaneous,Everything was good/bad,Everything was great,4,Trust C,Trust C - Q2,8287
xe,Miscellaneous,Everything was good/bad,Everything was great,4,Trust C,Trust C - Q2,8288
xe,Miscellaneous,Everything was good/bad,everything was great,4,Trust C,Trust C - Q2,8289
xe,Miscellaneous,Everything was good/bad,Everything was great,4,Trust C,Trust C - Q2,8290
xe,Miscellaneous,Everything was good/bad,Everything was just fine,4,Trust C,Trust C - Q2,8291
xe,Miscellaneous,Everything was good/bad,Everything was perfect,4,Trust C,Trust C - Q2,8292
xe,Miscellaneous,Everything was good/bad,Everything was perfect,4,Trust C,Trust C - Q2,8293
xn,Couldn't be improved,Nothing to improve,Everything was perfect,3,Trust C,Trust C - Q2,8294
xe,Miscellaneous,Everything was good/bad,Everything was perfect from my point of view,4,Trust C,Trust C - Q2,8295
cc,Care received,Care received,Everything was quick and everyone was very nice and friendly,3,Trust C,Trust C - Q2,8296
xe,Miscellaneous,Everything was good/bad,Everything was so good so no need to change anything.,4,Trust C,Trust C - Q2,8297
xe,Miscellaneous,Everything was good/bad,Everything was so smooth and well organised. All of the staff were kind and instilled confidence.,4,Trust C,Trust C - Q2,8298
xe,Miscellaneous,Everything was good/bad,Everything was the best,4,Trust C,Trust C - Q2,8299
xe,Miscellaneous,Everything was good/bad,Everything was very good.,4,Trust C,Trust C - Q2,8300
xe,Miscellaneous,Everything was good/bad,Everything well at the moment,4,Trust C,Trust C - Q2,8301
cc,Care received,Care received,Everything went well,2,Trust C,Trust C - Q2,8302
xe,Miscellaneous,Everything was good/bad,"Everything, especially the nursing care was excellent. The meals were very good.",4,Trust C,Trust C - Q2,8303
ec,Environment/ facilities,Cleanliness,"Everywhere was clean and tidy and all protocols need during this pandemic were followed, first class",2,Trust C,Trust C - Q2,8304
cc,Care received,Care received,Excellent,4,Trust C,Trust C - Q2,8305
cc,Care received,Care received,excellent,4,Trust C,Trust C - Q2,8306
cc,Care received,Care received,Excellent,4,Trust C,Trust C - Q2,8307
cc,Care received,Care received,Excellent all round but noisy at night,4,Trust C,Trust C - Q2,8308
cc,Care received,Care received,Excellent care,4,Trust C,Trust C - Q2,8309
cc,Care received,Care received,Excellent care,4,Trust C,Trust C - Q2,8310
cc,Care received,Care received,Excellent care,4,Trust C,Trust C - Q2,8311
cc,Care received,Care received,Excellent care,4,Trust C,Trust C - Q2,8312
cc,Care received,Care received,"Excellent care and attention to my 93 mother, everything explained well",4,Trust C,Trust C - Q2,8313
cc,Care received,Care received,Excellent care by all the staff,4,Trust C,Trust C - Q2,8314
cc,Care received,Care received,Excellent care from everyone I came into contact with. Nothing was to much trouble when a request for anything I requested. All questions were fully explained when asked.,4,Trust C,Trust C - Q2,8315
cc,Care received,Care received,Excellent care given by all,4,Trust C,Trust C - Q2,8316
cc,Care received,Care received,Excellent care on NSPU. Staff so thoughtful and efficient. Felt like I was in a hotel. Food good and always nough to drink.,4,Trust C,Trust C - Q2,8317
cc,Care received,Care received,Excellent care. Couldn’t have asked for better care,4,Trust C,Trust C - Q2,8318
cc,Care received,Care received,Excellent service,4,Trust C,Trust C - Q2,8319
cc,Care received,Care received,Excellent service,4,Trust C,Trust C - Q2,8320
ss,Staff,Staff: General,Excellent staff,4,Trust C,Trust C - Q2,8321
cc,Care received,Care received,Excellent staff and treatment,4,Trust C,Trust C - Q2,8322
sa,Staff,Attitude Of Staff,"Excellent staff calm, efficient,  kind & hardworking.  Thank you so much for your wonderful care.",4,Trust C,Trust C - Q2,8323
sa,Staff,Attitude Of Staff,Excellent staff throughout very friendly and informative.,4,Trust C,Trust C - Q2,8324
cc,Care received,Care received,Excellent ward with excellent care.,4,Trust C,Trust C - Q2,8325
cc,Care received,Care received,Excellently looked after.,4,Trust C,Trust C - Q2,8326
ef,Environment/ facilities,Food,Extra choice menu should be offered daily.,-2,Trust C,Trust C - Q2,8327
ee,Environment/ facilities,Environment/ facilities,Extremely warm in the ward.,2,Trust C,Trust C - Q2,8328
cc,Care received,Care received,"Fab service, friendly staff, couldn’t ask for better.",4,Trust C,Trust C - Q2,8329
ss,Staff,Staff: General,"Fabulous staff team, at all ranks.  Personalities are allowed to show which makes the stay far more personal!",4,Trust C,Trust C - Q2,8330
eq,Environment/ facilities,Facilities/equipment,Fans to keep me cooler and more comfortable.,-2,Trust C,Trust C - Q2,8331
cc,Care received,Care received,"Fantastic all round, THANKYOU.",4,Trust C,Trust C - Q2,8332
ss,Staff,Staff: General,Fantastic staff,4,Trust C,Trust C - Q2,8333
cc,Care received,Care received,Faster assistance on night staff.,-3,Trust C,Trust C - Q2,8334
cc,Care received,Care received,Faster TTOs,-1,Trust C,Trust C - Q2,8335
xn,Couldn't be improved,Nothing to improve,Faultless,3,Trust C,Trust C - Q2,8336
xn,Couldn't be improved,Nothing to improve,Faultless,3,Trust C,Trust C - Q2,8337
xn,Couldn't be improved,Nothing to improve,Faultless,3,Trust C,Trust C - Q2,8338
xn,Couldn't be improved,Nothing to improve,Faultless,3,Trust C,Trust C - Q2,8339
xn,Couldn't be improved,Nothing to improve,Faultless,3,Trust C,Trust C - Q2,8340
ce,Care received,Emotional care,Feeling lonely because husband couldn’t visit.,-3,Trust C,Trust C - Q2,8341
cc,Care received,Care received,"Felt as though I recieved the best care, constant reassurance from all the staff.",4,Trust C,Trust C - Q2,8342
ce,Care received,Emotional care,"Felt isolated, which I know is no fault of the staff as I had an infection.",-2,Trust C,Trust C - Q2,8343
ds,Dignity,Feeling safe including bullying,Felt safe leaving daughter in your care.,3,Trust C,Trust C - Q2,8344
cc,Care received,Care received,Felt very cared for and relaxed.,3,Trust C,Trust C - Q2,8345
cc,Care received,Care received,Felt very comfortable on here.,2,Trust C,Trust C - Q2,8346
ss,Staff,Staff: General,Few are nurses are very they should learn from * and *,1,Trust C,Trust C - Q2,8347
cp,Care received,Physical care,Few opportunities to have a shower or change the sheets.,-3,Trust C,Trust C - Q2,8348
cc,Care received,Care received,Figured out why I had clots and give me actions to avoid reoccurrence.,3,Trust C,Trust C - Q2,8349
cc,Care received,Care received,"First attempt to take blood unsuccessful but then had to wait 2 hours for next attempt without explanation! All staff very friendly and helpful, with very kind support.",-3,Trust C,Trust C - Q2,8350
sa,Staff,Attitude Of Staff,"Firstly all the staff and nurses were amazingly friendly, I felt at ease straight away, I give them 100% for that.  The way I was treated and tested was quick very happy with everything.",4,Trust C,Trust C - Q2,8351
ef,Environment/ facilities,Food,Food,-1,Trust C,Trust C - Q2,8352
ef,Environment/ facilities,Food,Food,-1,Trust C,Trust C - Q2,8353
ef,Environment/ facilities,Food,"Food - Nasty, tasted frozen. Lack of taste and sometimes cold. More so on the COVID side.   Fajitas - cheese tasted rough, the most  processed cheese, I’ve ever tasted.",-3,Trust C,Trust C - Q2,8354
ef,Environment/ facilities,Food,"Food a bit horrible, but people nice enough. Noisy at night.",-3,Trust C,Trust C - Q2,8355
ef,Environment/ facilities,Food,Food could be a bit better,-2,Trust C,Trust C - Q2,8356
ef,Environment/ facilities,Food,Food could be better,-2,Trust C,Trust C - Q2,8357
ef,Environment/ facilities,Food,"Food could better.  More entertainment ward, a bit depressing.",-3,Trust C,Trust C - Q2,8358
ef,Environment/ facilities,Food,Food could have been warmer,-2,Trust C,Trust C - Q2,8359
ef,Environment/ facilities,Food,Food is a bit of a let down. Toast arrives cold and chewy and some of the ‘hot’ meals haven’t been hot,-3,Trust C,Trust C - Q2,8360
ef,Environment/ facilities,Food,Food is awful I've spent over £300 on food it’s that bad!  Plus plates / forks and that are never clean!.,-4,Trust C,Trust C - Q2,8361
ef,Environment/ facilities,Food,Food needs huge improvement,-3,Trust C,Trust C - Q2,8362
ef,Environment/ facilities,Food,"Food not great but ok, would have been better if I could have a visitor.",-3,Trust C,Trust C - Q2,8363
ef,Environment/ facilities,Food,Food options,-2,Trust C,Trust C - Q2,8364
ef,Environment/ facilities,Food,Food sometimes,-2,Trust C,Trust C - Q2,8365
ef,Environment/ facilities,Food,"Food times and menus. Last meal at 5pm, then not until 8am the following morning is a very long time, esp for most people in hospital where small frequent meals would be better . Better menu info and variety - I didn’t know there was fruit available until my last day.",-3,Trust C,Trust C - Q2,8366
ef,Environment/ facilities,Food,Food variable,-2,Trust C,Trust C - Q2,8367
ef,Environment/ facilities,Food,Food was a bit tasteless,-2,Trust C,Trust C - Q2,8368
ef,Environment/ facilities,Food,Food was a little overcooked at times.,-2,Trust C,Trust C - Q2,8369
ef,Environment/ facilities,Food,Food!,-2,Trust C,Trust C - Q2,8370
cc,Care received,Care received,For me I think I got the best treatment.,3,Trust C,Trust C - Q2,8371
cc,Care received,Care received,Found it difficult to get to parents kitchen because it is off the ward.,-3,Trust C,Trust C - Q2,8372
sa,Staff,Attitude Of Staff,Friendly & helpful staff.,2,Trust C,Trust C - Q2,8373
sa,Staff,Attitude Of Staff,Friendly & helpful staff.,2,Trust C,Trust C - Q2,8374
sa,Staff,Attitude Of Staff,"Friendly & welcoming, not rushed",3,Trust C,Trust C - Q2,8375
sa,Staff,Attitude Of Staff,Friendly nurses.,2,Trust C,Trust C - Q2,8376
sa,Staff,Attitude Of Staff,Friendly staff.,2,Trust C,Trust C - Q2,8377
sa,Staff,Attitude Of Staff,"Friendly, professional as you would except, excellently service.",4,Trust C,Trust C - Q2,8378
xn,Couldn't be improved,Nothing to improve,From my experience really nothing occurred that could have been improved on.,3,Trust C,Trust C - Q2,8379
eq,Environment/ facilities,Facilities/equipment,"Get bedpans that actually work without breaking and leaking when bed bound patients move, this would be my only complaint. Even using more than one at a time of these flimsy things often doesn’t work. Undignified for the patient, and poor cost effectiveness in every way.",-3,Trust C,Trust C - Q2,8380
ee,Environment/ facilities,Environment/ facilities,"Get heating fixed, too cold in bay 5.",-3,Trust C,Trust C - Q2,8381
tx,Transition/coordination,Transition And Discharge,Get me home quicker.,-2,Trust C,Trust C - Q2,8382
cm,Care received,Medication ,Get medicine faster when due to go home.,-3,Trust C,Trust C - Q2,8383
cm,Care received,Medication ,Get meds quicker.,-2,Trust C,Trust C - Q2,8384
sl,Staff,Staffing levels,Get more staff on a night shift.,-3,Trust C,Trust C - Q2,8385
cm,Care received,Medication ,Get the drugs up to the ward quicker when waiting to go home.,-3,Trust C,Trust C - Q2,8386
cc,Care received,Care received,Get things done quick for example as for the phone and on occasion it’s too late.,-2,Trust C,Trust C - Q2,8387
sl,Staff,Staffing levels,Getting more staff would be helpful.,-3,Trust C,Trust C - Q2,8388
ss,Staff,Staff: General,Give the staff longer breaks.,-3,Trust C,Trust C - Q2,8389
cc,Care received,Care received,Give time and be patient.,-2,Trust C,Trust C - Q2,8390
cc,Care received,Care received,Given blood products during the afternoon.,-2,Trust C,Trust C - Q2,8391
mm,Communication,Communication,Given me more communication and explain what was happening.,-3,Trust C,Trust C - Q2,8392
mi,Communication,Amount/clarity of information,Giving actual times.,-1,Trust C,Trust C - Q2,8393
xm,Miscellaneous,Miscellaneous,Going out for fag.,-2,Trust C,Trust C - Q2,8394
cc,Care received,Care received,Good better.,2,Trust C,Trust C - Q2,8395
cc,Care received,Care received,Good care.,2,Trust C,Trust C - Q2,8396
mm,Communication,Communication,Good communication.  Clean.  Helpful staff.,2,Trust C,Trust C - Q2,8397
cc,Care received,Care received,Good job.,2,Trust C,Trust C - Q2,8398
ss,Staff,Staff: General,Good nurses.,2,Trust C,Trust C - Q2,8399
cc,Care received,Care received,"Good nursing, good cleaning, very happy.",3,Trust C,Trust C - Q2,8400
cc,Care received,Care received,Good service by all.,2,Trust C,Trust C - Q2,8401
ss,Staff,Staff: General,Good staff.,2,Trust C,Trust C - Q2,8402
ss,Staff,Staff: General,"Good, all the staff helpful.",3,Trust C,Trust C - Q2,8403
cc,Care received,Care received,Good.,2,Trust C,Trust C - Q2,8404
cc,Care received,Care received,Good.,2,Trust C,Trust C - Q2,8405
ef,Environment/ facilities,Food,Got better food.,-2,Trust C,Trust C - Q2,8406
cc,Care received,Care received,Got blood mapping & blood bags quicker.,2,Trust C,Trust C - Q2,8407
cc,Care received,Care received,Got everything I needed and more.,3,Trust C,Trust C - Q2,8408
cm,Care received,Medication ,Got my medication to go home quicker.,2,Trust C,Trust C - Q2,8409
cc,Care received,Care received,Got the involvement of security much quicker yesterday evening whilst dealing with an abusive patient who was swearing at staff.  You are not paid enough to put up with that attitude and aggression nor should you have to.,3,Trust C,Trust C - Q2,8410
cc,Care received,Care received,Great,2,Trust C,Trust C - Q2,8411
cc,Care received,Care received,Great,2,Trust C,Trust C - Q2,8412
cc,Care received,Care received,Great all round.,2,Trust C,Trust C - Q2,8413
cc,Care received,Care received,"Great care, lovely meals.",3,Trust C,Trust C - Q2,8414
ss,Staff,Staff: General,Great nurses - thank you.,3,Trust C,Trust C - Q2,8415
ss,Staff,Staff: General,"Great nurses, looked after lovely.",3,Trust C,Trust C - Q2,8416
ss,Staff,Staff: General,Great people wonderful.,3,Trust C,Trust C - Q2,8417
cc,Care received,Care received,Great service,3,Trust C,Trust C - Q2,8418
ss,Staff,Staff: General,Great staff,3,Trust C,Trust C - Q2,8419
cc,Care received,Care received,Great team,3,Trust C,Trust C - Q2,8420
ss,Staff,Staff: General,Great ward staff and assistants,3,Trust C,Trust C - Q2,8421
mi,Communication,Amount/clarity of information,Greater understanding of what was happening would have been helpful but all fine other than that,-2,Trust C,Trust C - Q2,8422
eq,Environment/ facilities,Facilities/equipment,Had a tv,1,Trust C,Trust C - Q2,8423
eq,Environment/ facilities,Facilities/equipment,Had a tv In the bay,1,Trust C,Trust C - Q2,8424
ef,Environment/ facilities,Food,"Had better quality of food, which was terrible.",-3,Trust C,Trust C - Q2,8425
eq,Environment/ facilities,Facilities/equipment,Had televisions or radios.,1,Trust C,Trust C - Q2,8426
cm,Care received,Medication ,Had to wait a while for my medication.,-2,Trust C,Trust C - Q2,8427
eq,Environment/ facilities,Facilities/equipment,"Hand warmers would be nice, like they have on the other ward, as it helps to make everything easier.",-2,Trust C,Trust C - Q2,8428
cc,Care received,Care received,"Happy with everything, although have been here a week and none of my family can visit, bit strict if you ask me.",-2,Trust C,Trust C - Q2,8429
xn,Couldn't be improved,Nothing to improve,Happy with everything.,3,Trust C,Trust C - Q2,8430
xn,Couldn't be improved,Nothing to improve,Hard to improve on perfection,3,Trust C,Trust C - Q2,8431
eq,Environment/ facilities,Facilities/equipment,Have bed after recovery.,-2,Trust C,Trust C - Q2,8432
eq,Environment/ facilities,Facilities/equipment,Have bedside cupboards more accessible.,-2,Trust C,Trust C - Q2,8433
ec,Environment/ facilities,Cleanliness,"Have clean toilets, bathroom and shower areas are very dirty.",-3,Trust C,Trust C - Q2,8434
ef,Environment/ facilities,Food,"Have food that tastes nice, better portions but better coffee that people can drink.",-3,Trust C,Trust C - Q2,8435
eq,Environment/ facilities,Facilities/equipment,Have TV,-2,Trust C,Trust C - Q2,8436
ee,Environment/ facilities,Environment/ facilities,Have window open wider day and night.,-2,Trust C,Trust C - Q2,8437
ef,Environment/ facilities,Food,Haven’t liked any food.  Not being able to have visitors during covid has been hard.,-4,Trust C,Trust C - Q2,8438
cc,Care received,Care received,Having children nil by mouth from 7:30 when scan could be at 3pm is a concern.,-3,Trust C,Trust C - Q2,8439
cs,Care received,Advice and support,Help and support.,-2,Trust C,Trust C - Q2,8440
cc,Care received,Care received,Help me to sleep.,-2,Trust C,Trust C - Q2,8441
cp,Care received,Physical care,Helped me with personal cleaning. Very difficult to change pyjamas.,3,Trust C,Trust C - Q2,8442
sa,Staff,Attitude Of Staff,Helpful and kind,2,Trust C,Trust C - Q2,8443
cc,Care received,Care received,High standard of care,3,Trust C,Trust C - Q2,8444
xn,Couldn't be improved,Nothing to improve,Hmmm not really lol,3,Trust C,Trust C - Q2,8445
cc,Care received,Care received,Hogarth ward could not have done anything better. Exceptional team of caring professionals.,4,Trust C,Trust C - Q2,8446
cc,Care received,Care received,Honestly cannot think of anything - treatment was fantastic  and staff deserve medals,4,Trust C,Trust C - Q2,8447
xn,Couldn't be improved,Nothing to improve,Honestly nothing,3,Trust C,Trust C - Q2,8448
ef,Environment/ facilities,Food,"Hot chocolate, no tea or coffee.",-2,Trust C,Trust C - Q2,8449
ef,Environment/ facilities,Food,"Hot food, quality was less than mediocre.",-3,Trust C,Trust C - Q2,8450
ef,Environment/ facilities,Food,Hot meals,-2,Trust C,Trust C - Q2,8451
ef,Environment/ facilities,Food,Hot meals,-2,Trust C,Trust C - Q2,8452
ee,Environment/ facilities,Environment/ facilities,Hot on unit,-2,Trust C,Trust C - Q2,8453
ef,Environment/ facilities,Food,Hot toast,-2,Trust C,Trust C - Q2,8454
ss,Staff,Staff: General,I am certain that all the nurses do an excellent job.  There isn’t anything I could think of to suggest it could have been done better.  At present * one of the nurses are looking at ways of trying to get the patients to have a better calorie intake. They are working hard at rolling this out.,3,Trust C,Trust C - Q2,8455
cc,Care received,Care received,"I am extremely happy with the time I spent on the ward, everyone was extremely helpful.",3,Trust C,Trust C - Q2,8456
sa,Staff,Attitude Of Staff,I am happy to say that all staff is friendly and caring and ever ready to help if needed.,3,Trust C,Trust C - Q2,8457
cc,Care received,Care received,I am totally satisfied with the treatment I received and am not professionally qualified today if it could be improved but I doubt it.,4,Trust C,Trust C - Q2,8458
cc,Care received,Care received,I am very happy with the care standard. You have been so good to my boys.,4,Trust C,Trust C - Q2,8459
tx,Transition/coordination,Transition And Discharge,I am very worried about going home and I am going to speak to my nurse about it.,-3,Trust C,Trust C - Q2,8460
cc,Care received,Care received,I appreciate it can be very busy ward and all do their best.,3,Trust C,Trust C - Q2,8461
xn,Couldn't be improved,Nothing to improve,I can’t fault any of the service I was given.,3,Trust C,Trust C - Q2,8462
xn,Couldn't be improved,Nothing to improve,I can’t think of anything,3,Trust C,Trust C - Q2,8463
xn,Couldn't be improved,Nothing to improve,I can’t think of anything,3,Trust C,Trust C - Q2,8464
xn,Couldn't be improved,Nothing to improve,I can’t think of anything,3,Trust C,Trust C - Q2,8465
xn,Couldn't be improved,Nothing to improve,I can’t think of anything,3,Trust C,Trust C - Q2,8466
xn,Couldn't be improved,Nothing to improve,I can’t think of anything,3,Trust C,Trust C - Q2,8467
xn,Couldn't be improved,Nothing to improve,I can’t think of anything that could of been done any better,3,Trust C,Trust C - Q2,8468
xn,Couldn't be improved,Nothing to improve,I can’t think of anything that would improve things,3,Trust C,Trust C - Q2,8469
xn,Couldn't be improved,Nothing to improve,I can’t think of anything that you could have done better,3,Trust C,Trust C - Q2,8470
xn,Couldn't be improved,Nothing to improve,"I can’t think of anything, everyone has been lovely",3,Trust C,Trust C - Q2,8471
xn,Couldn't be improved,Nothing to improve,"I can’t think of anything, I’ve stayed in another ward here and it was a completely diff story.  If those staff were like the staff I’ve met so far in Fraser ward, I’d of been happier after my major op.",3,Trust C,Trust C - Q2,8472
xn,Couldn't be improved,Nothing to improve,I can’t think of anything.,3,Trust C,Trust C - Q2,8473
xn,Couldn't be improved,Nothing to improve,I can’t think of anything.,3,Trust C,Trust C - Q2,8474
xn,Couldn't be improved,Nothing to improve,I can’t think of anything. All seemed good to me.,3,Trust C,Trust C - Q2,8475
xn,Couldn't be improved,Nothing to improve,I can’t think of nothing,3,Trust C,Trust C - Q2,8476
ss,Staff,Staff: General,I cannot appreciate what good the nurses and the staff do.,3,Trust C,Trust C - Q2,8477
xn,Couldn't be improved,Nothing to improve,I cannot think of anything,3,Trust C,Trust C - Q2,8478
xn,Couldn't be improved,Nothing to improve,I cannot think of anything that the ward nurses and doctors and staff could have done any better they were very helpful and I am very grateful for how settled and out of pain they have made me,3,Trust C,Trust C - Q2,8479
xn,Couldn't be improved,Nothing to improve,I cannot think of anything to improve this ward.,3,Trust C,Trust C - Q2,8480
xn,Couldn't be improved,Nothing to improve,I cannot think of anything.,3,Trust C,Trust C - Q2,8481
xn,Couldn't be improved,Nothing to improve,I cannot think of anything.,3,Trust C,Trust C - Q2,8482
xn,Couldn't be improved,Nothing to improve,I can't find anything that could be improved,3,Trust C,Trust C - Q2,8483
cc,Care received,Care received,I could not have been treated better. Thank you,4,Trust C,Trust C - Q2,8484
tx,Transition/coordination,Transition And Discharge,I did feel like I was being rushed home.  I still felt unwell and have not help or relatives at home.,-3,Trust C,Trust C - Q2,8485
xn,Couldn't be improved,Nothing to improve,I didn’t have any problems just keep up the good work.,3,Trust C,Trust C - Q2,8486
xn,Couldn't be improved,Nothing to improve,I do not think changes are needed,3,Trust C,Trust C - Q2,8487
cc,Care received,Care received,"I don’t believe there was anything to improve on, there was excellent care and communication shown by all staff and I am most impressed and pleased",4,Trust C,Trust C - Q2,8488
xn,Couldn't be improved,Nothing to improve,I don’t believe with this staff  possible for any thing better,3,Trust C,Trust C - Q2,8489
xn,Couldn't be improved,Nothing to improve,I don’t feel there has been anything to improve,3,Trust C,Trust C - Q2,8490
cc,Care received,Care received,I don’t have any suggestions on improving any bit am happy with the service and professionalism,3,Trust C,Trust C - Q2,8491
xn,Couldn't be improved,Nothing to improve,I don’t have anything to add I’m impressed,3,Trust C,Trust C - Q2,8492
xn,Couldn't be improved,Nothing to improve,I don’t know every thing went well so no complaints,3,Trust C,Trust C - Q2,8493
cc,Care received,Care received,I don’t think I could have been treated any better thank you.,4,Trust C,Trust C - Q2,8494
xn,Couldn't be improved,Nothing to improve,I don’t think so,3,Trust C,Trust C - Q2,8495
xn,Couldn't be improved,Nothing to improve,I don’t think so,3,Trust C,Trust C - Q2,8496
cc,Care received,Care received,I don’t think so you do a lot and all very professional,3,Trust C,Trust C - Q2,8497
xn,Couldn't be improved,Nothing to improve,"I don’t think so, I think you have all done really well.",3,Trust C,Trust C - Q2,8498
xn,Miscellaneous,Nothing to improve,I don’t think so.,2,Trust C,Trust C - Q2,8499
xn,Couldn't be improved,Nothing to improve,I don’t think there is aa,3,Trust C,Trust C - Q2,8500
xn,Couldn't be improved,Nothing to improve,I don’t think you could have done any better,3,Trust C,Trust C - Q2,8501
xn,Couldn't be improved,Nothing to improve,I don’t think you could have done more,3,Trust C,Trust C - Q2,8502
cc,Care received,Care received,"I feel quite indifferent about this ward, it’s neither good or bad. Have been on better wards.",2,Trust C,Trust C - Q2,8503
cc,Care received,Care received,I feel there should more measures to aid shielding people from Covid 19. Though I feel safe but the shielding can be better.,-3,Trust C,Trust C - Q2,8504
